"Dia" "Horario" "Competição" "Mandante" "GolsMandante" "GolsVisitante" "Visitante" "Resultado" "Situação" "Minutos" "ImagemMandante" "ImagemVisitante"
"191" "01-10-2021" "15H45" "Italiano" "Cagliari" 1 1 "Venezia" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cagliari.png" "https://e.imguol.com/futebol/brasoes/40x40/venezia.png"
"192" "01-10-2021" "16H" "La Liga" "Athletic Bilbao" 1 0 "Alavés" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/athletic-bilbao.png" "https://e.imguol.com/futebol/brasoes/40x40/alaves.png"
"193" "01-10-2021" "16H" "Francês" "Lens" 2 0 "Reims" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lens.png" "https://e.imguol.com/futebol/brasoes/40x40/reims.png"
"1137" "01-10-2021" "21H30" "Série B" "Operário-PR" 1 2 "Náutico" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/operario-pr.png" "https://e.imguol.com/futebol/brasoes/40x40/nautico.png"
"1138" "02-10-2021" "08H30" "Inglês" "Manchester United" 1 1 "Everton" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/manchester-united.png" "https://e.imguol.com/futebol/brasoes/40x40/everton.png"
"1139" "02-10-2021" "09H" "La Liga" "Osasuna" 1 0 "Rayo Vallecano" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/osasuna.png" "https://e.imguol.com/futebol/brasoes/40x40/rayo-vallecano.png"
"1140" "02-10-2021" "10H" "Italiano" "Salernitana" 1 0 "Genoa" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/salernitana.png" "https://e.imguol.com/futebol/brasoes/40x40/genoa.png"
"1141" "02-10-2021" "10H30" "Alemão" "Borussia Dortmund" 2 1 "Augsburg" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/borussia-dortmund.png" "https://e.imguol.com/futebol/brasoes/40x40/augsburg.png"
"1142" "02-10-2021" "10H30" "Alemão" "Wolfsburg" 1 3 "Borussia M'gladbach" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/wolfsburg.png" "https://e.imguol.com/futebol/brasoes/40x40/borussia-m'gladbach.png"
"1143" "02-10-2021" "10H30" "Alemão" "Stuttgart" 3 1 "Hoffenheim" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/stuttgart.png" "https://e.imguol.com/futebol/brasoes/40x40/hoffenheim.png"
"1144" "02-10-2021" "10H30" "Alemão" "Hertha" 1 2 "Freiburg" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/hertha.png" "https://e.imguol.com/futebol/brasoes/40x40/freiburg.png"
"1145" "02-10-2021" "11H" "Inglês" "Burnley" 0 0 "Norwich" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/burnley.png" "https://e.imguol.com/futebol/brasoes/40x40/norwich.png"
"1146" "02-10-2021" "11H" "Inglês" "Chelsea" 3 1 "Southampton" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/chelsea.png" "https://e.imguol.com/futebol/brasoes/40x40/southampton.png"
"1147" "02-10-2021" "11H" "Inglês" "Leeds United" 1 0 "Watford" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/leeds-united.png" "https://e.imguol.com/futebol/brasoes/40x40/watford.png"
"1148" "02-10-2021" "11H" "Inglês" "Wolverhampton" 2 1 "Newcastle United" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/wolverhampton.png" "https://e.imguol.com/futebol/brasoes/40x40/newcastle-united.png"
"1149" "02-10-2021" "11H15" "La Liga" "Mallorca" 1 0 "Levante" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/mallorca.png" "https://e.imguol.com/futebol/brasoes/40x40/levante.png"
"1150" "02-10-2021" "12H" "Francês" "Montpellier" 1 1 "Strasbourg" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/montpellier.png" "https://e.imguol.com/futebol/brasoes/40x40/strasbourg.png"
"1151" "02-10-2021" "13H" "Italiano" "Torino" 0 1 "Juventus" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/torino.png" "https://e.imguol.com/futebol/brasoes/40x40/juventus.png"
"1152" "02-10-2021" "13H30" "La Liga" "Cádiz" 0 0 "Valencia" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cadiz.png" "https://e.imguol.com/futebol/brasoes/40x40/valencia.png"
"1153" "02-10-2021" "13H30" "Inglês" "Brighton" 0 0 "Arsenal" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brighton.png" "https://e.imguol.com/futebol/brasoes/40x40/arsenal.png"
"1154" "02-10-2021" "13H30" "Alemão" "RB Leipzig" 3 0 "Bochum" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/rb-leipzig.png" "https://e.imguol.com/futebol/brasoes/40x40/bochum.png"
"1155" "02-10-2021" "15H" "Série D" "Joinville" 2 1 "Uberlândia" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/joinville.png" "https://e.imguol.com/futebol/brasoes/40x40/uberlandia.png"
"1156" "02-10-2021" "15H45" "Italiano" "Sassuolo" 1 2 "Internazionale" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sassuolo.png" "https://e.imguol.com/futebol/brasoes/40x40/internazionale.png"
"1157" "02-10-2021" "16H" "Série B" "Brusque" 2 0 "Guarani" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brusque.png" "https://e.imguol.com/futebol/brasoes/40x40/guarani.png"
"1158" "02-10-2021" "16H" "Série B" "Goiás" 3 0 "Vitória" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/goias.png" "https://e.imguol.com/futebol/brasoes/40x40/vitoria.png"
"1159" "02-10-2021" "16H" "La Liga" "Atlético de Madri" 2 0 "Barcelona" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-de-madri.png" "https://e.imguol.com/futebol/brasoes/40x40/barcelona.png"
"1160" "02-10-2021" "16H" "Francês" "Nice" 2 1 "Brest" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/nice.png" "https://e.imguol.com/futebol/brasoes/40x40/brest.png"
"1161" "02-10-2021" "16H" "Série D" "União Rondonópolis" 0 2 "Caxias" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/uniao-rondonopolis.png" "https://e.imguol.com/futebol/brasoes/40x40/caxias.png"
"1162" "02-10-2021" "16H" "Série D" "Aparecidense" 1 0 "Cianorte" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/aparecidense.png" "https://e.imguol.com/futebol/brasoes/40x40/cianorte.png"
"1163" "02-10-2021" "17H" "Brasileirão" "Fortaleza" 0 3 "Atlético-GO" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/fortaleza.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-go.png"
"1164" "02-10-2021" "17H" "Brasileirão" "Cuiabá" 0 2 "América-MG" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cuiaba.png" "https://e.imguol.com/futebol/brasoes/40x40/america-mg.png"
"1165" "02-10-2021" "17H" "Série C" "Botafogo-PB" 0 1 "Ituano" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/botafogo-pb.png" "https://e.imguol.com/futebol/brasoes/40x40/ituano.png"
"1166" "02-10-2021" "18H30" "Série B" "CRB" 0 0 "CSA" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/crb.png" "https://e.imguol.com/futebol/brasoes/40x40/csa.png"
"1167" "02-10-2021" "19H" "Brasileirão" "Red Bull Bragantino" 2 2 "Corinthians" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/red-bull-bragantino.png" "https://e.imguol.com/futebol/brasoes/40x40/corinthians.png"
"1168" "02-10-2021" "19H" "Série B" "Botafogo" 1 2 "Avaí" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/botafogo.png" "https://e.imguol.com/futebol/brasoes/40x40/avai.png"
"1169" "02-10-2021" "19H" "Série C" "Ypiranga-RS" 0 1 "Tombense-MG" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ypiranga-rs.png" "https://e.imguol.com/futebol/brasoes/40x40/tombense-mg.png"
"1170" "02-10-2021" "21H" "Brasileirão" "Atlético-MG" 1 0 "Internacional" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-mg.png" "https://e.imguol.com/futebol/brasoes/40x40/internacional.png"
"1235" "02-10-2021" "21H" "Série B" "Ponte Preta" 1 1 "Vila Nova" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ponte-preta.png" "https://e.imguol.com/futebol/brasoes/40x40/vila-nova.png"
"1236" "03-10-2021" "07H30" "Italiano" "Bologna" 3 0 "Lazio" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/bologna.png" "https://e.imguol.com/futebol/brasoes/40x40/lazio.png"
"1237" "03-10-2021" "08H" "Francês" "Rennes" 2 0 "PSG" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/rennes.png" "https://e.imguol.com/futebol/brasoes/40x40/psg.png"
"1238" "03-10-2021" "09H" "La Liga" "Elche" 1 0 "Celta" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/elche.png" "https://e.imguol.com/futebol/brasoes/40x40/celta.png"
"1239" "03-10-2021" "10H" "Inglês" "Crystal Palace" 2 2 "Leicester City" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/crystal-palace.png" "https://e.imguol.com/futebol/brasoes/40x40/leicester-city.png"
"1240" "03-10-2021" "10H" "Inglês" "Tottenham" 2 1 "Aston Villa" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/tottenham.png" "https://e.imguol.com/futebol/brasoes/40x40/aston-villa.png"
"1241" "03-10-2021" "10H" "Inglês" "West Ham" 1 2 "Brentford" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/west-ham.png" "https://e.imguol.com/futebol/brasoes/40x40/brentford.png"
"1242" "03-10-2021" "10H" "Francês" "Angers" 3 2 "Metz" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/angers.png" "https://e.imguol.com/futebol/brasoes/40x40/metz.png"
"1243" "03-10-2021" "10H" "Francês" "Lorient" 1 1 "Clermont Foot" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lorient.png" "https://e.imguol.com/futebol/brasoes/40x40/clermont-foot.png"
"1244" "03-10-2021" "10H" "Francês" "Monaco" 3 0 "Bordeaux" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/monaco.png" "https://e.imguol.com/futebol/brasoes/40x40/bordeaux.png"
"1245" "03-10-2021" "10H" "Francês" "Nantes" 2 0 "Troyes" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/nantes.png" "https://e.imguol.com/futebol/brasoes/40x40/troyes.png"
"1246" "03-10-2021" "10H" "Italiano" "Hellas Verona" 4 0 "Spezia" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/hellas-verona.png" "https://e.imguol.com/futebol/brasoes/40x40/spezia.png"
"1247" "03-10-2021" "10H" "Italiano" "Sampdoria" 3 3 "Udinese" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sampdoria.png" "https://e.imguol.com/futebol/brasoes/40x40/udinese.png"
"1248" "03-10-2021" "10H30" "Alemão" "Mainz 05" 1 2 "Union Berlin" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/mainz-05.png" "https://e.imguol.com/futebol/brasoes/40x40/union-berlin.png"
"1249" "03-10-2021" "11H" "Série B" "Cruzeiro" 2 0 "Brasil de Pelotas" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cruzeiro.png" "https://e.imguol.com/futebol/brasoes/40x40/brasil-de-pelotas.png"
"1250" "03-10-2021" "11H15" "La Liga" "Espanyol" 2 1 "Real Madrid" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/espanyol.png" "https://e.imguol.com/futebol/brasoes/40x40/real-madrid.png"
"1251" "03-10-2021" "12H" "Francês" "Lille" 2 0 "Olympique" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lille.png" "https://e.imguol.com/futebol/brasoes/40x40/olympique.png"
"1252" "03-10-2021" "12H30" "Inglês" "Liverpool" 2 2 "Manchester City" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/liverpool.png" "https://e.imguol.com/futebol/brasoes/40x40/manchester-city.png"
"1253" "03-10-2021" "12H30" "Alemão" "Bayern de Munique" 1 2 "Eintracht Frankfurt" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/bayern-de-munique.png" "https://e.imguol.com/futebol/brasoes/40x40/eintracht-frankfurt.png"
"1254" "03-10-2021" "13H" "Italiano" "Fiorentina" 1 2 "Napoli" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/fiorentina.png" "https://e.imguol.com/futebol/brasoes/40x40/napoli.png"
"1255" "03-10-2021" "13H" "Italiano" "Roma" 2 0 "Empoli" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/roma.png" "https://e.imguol.com/futebol/brasoes/40x40/empoli.png"
"1256" "03-10-2021" "13H30" "La Liga" "Getafe" 1 1 "Real Sociedad" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/getafe.png" "https://e.imguol.com/futebol/brasoes/40x40/real-sociedad.png"
"1257" "03-10-2021" "13H30" "La Liga" "Villarreal" 2 0 "Betis" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/villarreal.png" "https://e.imguol.com/futebol/brasoes/40x40/betis.png"
"1258" "03-10-2021" "14H30" "Alemão" "Arminia Bielefeld" 0 4 "Bayer Leverkusen" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/arminia-bielefeld.png" "https://e.imguol.com/futebol/brasoes/40x40/bayer-leverkusen.png"
"1259" "03-10-2021" "15H" "Série D" "Guarany de Sobral" 0 2 "Campinense" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/guarany-de-sobral.png" "https://e.imguol.com/futebol/brasoes/40x40/campinense.png"
"1260" "03-10-2021" "15H" "Série D" "Moto Club" 2 4 "América-RN" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/moto-club.png" "https://e.imguol.com/futebol/brasoes/40x40/america-rn.png"
"1261" "03-10-2021" "15H45" "Francês" "Saint-Étienne" 0 1 "Lyon" "V" "Ao Vivo" "2º Tempo" "https://e.imguol.com/futebol/brasoes/40x40/saint-etienne.png" "https://e.imguol.com/futebol/brasoes/40x40/lyon.png"
"1262" "03-10-2021" "15H45" "Italiano" "Atalanta" 1 3 "Milan" "V" "Ao Vivo" "2º Tempo" "https://e.imguol.com/futebol/brasoes/40x40/atalanta.png" "https://e.imguol.com/futebol/brasoes/40x40/milan.png"
"1263" "03-10-2021" "16H" "Brasileirão" "Flamengo" 3 0 "Athletico" "M" "Ao Vivo" "77" "https://e.imguol.com/futebol/brasoes/40x40/flamengo.png" "https://e.imguol.com/futebol/brasoes/40x40/athletico.png"
"1264" "03-10-2021" "16H" "Brasileirão" "Chapecoense" 1 1 "São Paulo" "E" "Ao Vivo" "77" "https://e.imguol.com/futebol/brasoes/40x40/chapecoense.png" "https://e.imguol.com/futebol/brasoes/40x40/sao-paulo.png"
"1265" "03-10-2021" "16H" "La Liga" "Granada-ESP" 1 0 "Sevilla" "M" "Ao Vivo" "2º Tempo" "https://e.imguol.com/futebol/brasoes/40x40/granada-esp.png" "https://e.imguol.com/futebol/brasoes/40x40/sevilla.png"
"1266" "03-10-2021" "16H" "Série D" "Paragominas" NA NA "Atlético-CE" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/paragominas.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-ce.png"
"1267" "03-10-2021" "16H" "Série D" "Ferroviária" NA NA "Esportivo" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/ferroviaria.png" "https://e.imguol.com/futebol/brasoes/40x40/esportivo.png"
"1268" "03-10-2021" "16H" "Série D" "ABC" NA NA "4 de Julho-PI" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/abc.png" "https://e.imguol.com/futebol/brasoes/40x40/4-de-julho-pi.png"
"1269" "03-10-2021" "16H" "Série C" "Manaus" NA NA "Novorizontino" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/manaus.png" "https://e.imguol.com/futebol/brasoes/40x40/novorizontino.png"
"1270" "03-10-2021" "18H" "Série C" "Criciúma" NA NA "Paysandu" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/criciuma.png" "https://e.imguol.com/futebol/brasoes/40x40/paysandu.png"
"1271" "03-10-2021" "18H15" "Brasileirão" "Palmeiras" NA NA "Juventude" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/palmeiras.png" "https://e.imguol.com/futebol/brasoes/40x40/juventude.png"
"1272" "03-10-2021" "18H15" "Série B" "Confiança" NA NA "Vasco" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/confianca.png" "https://e.imguol.com/futebol/brasoes/40x40/vasco.png"
"1273" "03-10-2021" "20H30" "Brasileirão" "Grêmio" NA NA "Sport" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/gremio.png" "https://e.imguol.com/futebol/brasoes/40x40/sport.png"
"1274" "03-10-2021" "20H30" "Série B" "Londrina" NA NA "Sampaio Corrêa-MA" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/londrina.png" "https://e.imguol.com/futebol/brasoes/40x40/sampaio-correa-ma.png"
"1275" "04-10-2021" "20H" "Série B" "Remo" NA NA "Coritiba" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/remo.png" "https://e.imguol.com/futebol/brasoes/40x40/coritiba.png"
"1276" "05-10-2021" "19H" "Série B" "Avaí" NA NA "Ponte Preta" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/avai.png" "https://e.imguol.com/futebol/brasoes/40x40/ponte-preta.png"
"1306" "05-10-2021" "21H30" "Brasileirão" "Corinthians" NA NA "Bahia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/corinthians.png" "https://e.imguol.com/futebol/brasoes/40x40/bahia.png"
"1307" "05-10-2021" "21H30" "Série B" "Náutico" NA NA "Goiás" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/nautico.png" "https://e.imguol.com/futebol/brasoes/40x40/goias.png"
"1308" "06-10-2021" "" "Eliminatórias Asiáticas" "Iraque" NA NA "Líbano" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/iraque.png" "https://e.imguol.com/futebol/brasoes/40x40/libano.png"
"1309" "06-10-2021" "" "Eliminatórias Asiáticas" "Emirados Árabes Unidos" NA NA "Irã" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/emirados-arabes-unidos.png" "https://e.imguol.com/futebol/brasoes/40x40/ira.png"
"1310" "06-10-2021" "" "Eliminatórias Asiáticas" "Coreia do Sul" NA NA "Síria" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/coreia-do-sul.png" "https://e.imguol.com/futebol/brasoes/40x40/siria.png"
"1311" "06-10-2021" "" "Eliminatórias Asiáticas" "China" NA NA "Vietnã" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/china.png" "https://e.imguol.com/futebol/brasoes/40x40/vietna.png"
"1312" "06-10-2021" "" "Eliminatórias Asiáticas" "Arábia Saudita" NA NA "Japão" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/arabia-saudita.png" "https://e.imguol.com/futebol/brasoes/40x40/japao.png"
"1313" "06-10-2021" "" "Eliminatórias Asiáticas" "Austrália" NA NA "Omã" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/australia.png" "https://e.imguol.com/futebol/brasoes/40x40/oma.png"
"1314" "06-10-2021" "15H20" "Paranaense" "Londrina" NA NA "FC Cascavel" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/londrina.png" "https://e.imguol.com/futebol/brasoes/40x40/fc-cascavel.png"
"1315" "06-10-2021" "15H45" "Liga das Nações" "Itália" NA NA "Espanha" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/italia.png" "https://e.imguol.com/futebol/brasoes/40x40/espanha.png"
"1316" "06-10-2021" "16H" "Série B" "Brasil de Pelotas" NA NA "Operário-PR" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/brasil-de-pelotas.png" "https://e.imguol.com/futebol/brasoes/40x40/operario-pr.png"
"1317" "06-10-2021" "19H" "Brasileirão" "Ceará" NA NA "Internacional" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/ceara.png" "https://e.imguol.com/futebol/brasoes/40x40/internacional.png"
"1318" "06-10-2021" "19H" "Brasileirão" "Sport" NA NA "Juventude" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/sport.png" "https://e.imguol.com/futebol/brasoes/40x40/juventude.png"
"1319" "06-10-2021" "19H" "Brasileirão" "Chapecoense" NA NA "Atlético-MG" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/chapecoense.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-mg.png"
"1320" "06-10-2021" "19H" "Brasileirão" "Atlético-GO" NA NA "Athletico" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-go.png" "https://e.imguol.com/futebol/brasoes/40x40/athletico.png"
"1378" "06-10-2021" "20H30" "Brasileirão" "Red Bull Bragantino" NA NA "Flamengo" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/red-bull-bragantino.png" "https://e.imguol.com/futebol/brasoes/40x40/flamengo.png"
"1379" "06-10-2021" "21H30" "Brasileirão" "Fluminense" NA NA "Fortaleza" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/fluminense.png" "https://e.imguol.com/futebol/brasoes/40x40/fortaleza.png"
"1380" "06-10-2021" "21H30" "Brasileirão" "América-MG" NA NA "Palmeiras" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/america-mg.png" "https://e.imguol.com/futebol/brasoes/40x40/palmeiras.png"
"1381" "06-10-2021" "21H30" "Brasileirão" "Grêmio" NA NA "Cuiabá" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/gremio.png" "https://e.imguol.com/futebol/brasoes/40x40/cuiaba.png"
"1382" "07-10-2021" "15H45" "Liga das Nações" "Bélgica" NA NA "França" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/belgica.png" "https://e.imguol.com/futebol/brasoes/40x40/franca.png"
"1383" "07-10-2021" "18H30" "Brasileirão" "São Paulo" NA NA "Santos" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/sao-paulo.png" "https://e.imguol.com/futebol/brasoes/40x40/santos.png"
"1384" "07-10-2021" "20H" "Eliminatórias Sul-Americanas" "Uruguai" NA NA "Colômbia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/uruguai.png" "https://e.imguol.com/futebol/brasoes/40x40/colombia.png"
"1385" "07-10-2021" "20H" "Eliminatórias Sul-Americanas" "Paraguai" NA NA "Argentina" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/paraguai.png" "https://e.imguol.com/futebol/brasoes/40x40/argentina.png"
"1386" "07-10-2021" "20H30" "Eliminatórias Sul-Americanas" "Venezuela" NA NA "Brasil" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/venezuela.png" "https://e.imguol.com/futebol/brasoes/40x40/brasil.png"
"1387" "07-10-2021" "20H30" "Eliminatórias da Concacaf" "Estados Unidos" NA NA "Jamaica" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/estados-unidos.png" "https://e.imguol.com/futebol/brasoes/40x40/jamaica.png"
"1388" "07-10-2021" "21H05" "Eliminatórias da Concacaf" "Honduras" NA NA "Costa Rica" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/honduras.png" "https://e.imguol.com/futebol/brasoes/40x40/costa-rica.png"
"1389" "07-10-2021" "21H30" "Eliminatórias Sul-Americanas" "Equador" NA NA "Bolívia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/equador.png" "https://e.imguol.com/futebol/brasoes/40x40/bolivia.png"
"1390" "07-10-2021" "22H" "Eliminatórias Sul-Americanas" "Peru" NA NA "Chile" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/peru.png" "https://e.imguol.com/futebol/brasoes/40x40/chile.png"
"1391" "07-10-2021" "22H40" "Eliminatórias da Concacaf" "México" NA NA "Canadá" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/mexico.png" "https://e.imguol.com/futebol/brasoes/40x40/canada.png"
"1392" "07-10-2021" "23H05" "Eliminatórias da Concacaf" "El Salvador" NA NA "Panamá" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/el-salvador.png" "https://e.imguol.com/futebol/brasoes/40x40/panama.png"
"1393" "08-10-2021" "15H45" "Eliminatórias Europeias" "Rep. Tcheca" NA NA "País de Gales" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/rep.-tcheca.png" "https://e.imguol.com/futebol/brasoes/40x40/pais-de-gales.png"
"1394" "08-10-2021" "15H45" "Eliminatórias Europeias" "Estônia" NA NA "Belarus" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/estonia.png" "https://e.imguol.com/futebol/brasoes/40x40/belarus.png"
"1395" "08-10-2021" "15H45" "Eliminatórias Europeias" "Gibraltar" NA NA "Montenegro" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/gibraltar.png" "https://e.imguol.com/futebol/brasoes/40x40/montenegro.png"
"1396" "08-10-2021" "15H45" "Eliminatórias Europeias" "Letônia" NA NA "Holanda" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/letonia.png" "https://e.imguol.com/futebol/brasoes/40x40/holanda.png"
"1397" "08-10-2021" "15H45" "Eliminatórias Europeias" "Turquia" NA NA "Noruega" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/turquia.png" "https://e.imguol.com/futebol/brasoes/40x40/noruega.png"
"1398" "08-10-2021" "15H45" "Eliminatórias Europeias" "Chipre" NA NA "Croácia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/chipre.png" "https://e.imguol.com/futebol/brasoes/40x40/croacia.png"
"1399" "08-10-2021" "15H45" "Eliminatórias Europeias" "Malta" NA NA "Eslovênia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/malta.png" "https://e.imguol.com/futebol/brasoes/40x40/eslovenia.png"
